Time,Count,Accel X (g),Accel Y (g),Accel Z (g),Gyro X (dps),Gyro Y (dps),Gyro Z (dps)
1.437999964,158,-0.087399997,-0.575999975,5.430699825,0.853699982,-0.670700014,0.182899997
1.455000043,159,-0.085600004,-0.568199992,5.447500229,0.975600004,-0.731700003,0.243900001
1.463000059,160,-0.094599999,-0.549700022,5.44990015,1.097599983,-0.792699993,0.304899991
1.465999961,161,-0.094599999,-0.549700022,5.44990015,1.097599983,-0.792699993,0.304899991
1.476999998,162,-0.123300001,-0.529299974,5.447500229,1.280500054,-0.853699982,0.365799993
1.480999947,163,-0.123300001,-0.529299974,5.447500229,1.280500054,-0.853699982,0.365799993
1.495000005,164,-0.1611,-0.467000008,5.438499928,1.341500044,-0.853699982,0.487800002
1.498999953,165,-0.1611,-0.467000008,5.438499928,1.341500044,-0.853699982,0.487800002
1.514999986,166,-0.181400001,-0.405400008,5.434899807,1.219499946,-0.914600015,0.548799992
1.523000002,167,-0.189199999,-0.38440001,5.44810009,1.463400006,-0.853699982,0.670700014
1.52699995,168,-0.189199999,-0.38440001,5.44810009,1.463400006,-0.853699982,0.670700014
1.546000004,169,-0.1928,-0.387400001,5.483399868,1.524399996,-0.792699993,0.731700003
1.554999948,170,-0.210800007,-0.409000009,5.53910017,1.524399996,-0.792699993,0.792699993
1.559000015,171,-0.210800007,-0.409000009,5.53910017,1.524399996,-0.792699993,0.792699993
1.575000048,172,-0.238299996,-0.429899991,5.596000195,1.463400006,-0.731700003,0.853699982
1.583999991,173,-0.281399995,-0.431100011,5.645699978,1.341500044,-0.731700003,0.792699993
1.588000059,174,-0.281399995,-0.431100011,5.645699978,1.341500044,-0.731700003,0.792699993
1.605000019,175,-0.337700009,-0.436500013,5.67320013,1.463400006,-0.792699993,0.731700003
1.613999963,176,-0.364600003,-0.464599997,5.675000191,1.463400006,-0.853699982,0.609799981
1.618000031,177,-0.364600003,-0.464599997,5.675000191,1.463400006,-0.853699982,0.609799981
1.63499999,178,-0.356900007,-0.497000009,5.663599968,1.463400006,-1.036599994,0.487800002
1.75,190,0.123899996,-0.670599997,5.724699974,2.378000021,-0.853699982,-0.061000001
1.753999949,191,0.123899996,-0.670599997,5.724699974,2.378000021,-0.853699982,-0.061000001
1.774999976,192,0.129299998,-0.675400019,5.75579977,2.195100069,-0.853699982,-0.243900001
1.782999992,193,0.127499998,-0.591600001,5.739099979,2.012200117,-0.853699982,-0.365799993
1.786999941,194,0.127499998,-0.591600001,5.739099979,2.012200117,-0.853699982,-0.365799993
1.804999948,195,0.119199999,-0.481400013,5.746200085,1.890200019,-0.853699982,-0.487800002
